0,457.46434926986694,5.2,54.8
1,457.87255811691284,16.6,66.0
2,453.239718914032,4.9,62.6
3,454.1260530948639,16.7,58.0
4,487.12276315689087,18.8,60.0
5,488.22343397140503,31.8,60.0
6,488.81060314178467,20.8,57.3
7,489.93765687942505,30.9,62.6
8,456.78082823753357,39.9,83.3
9,445.8241059780121,26.3,63.6
10,454.4907877445221,16.8,61.1
